USER_ID,LONGITUDE,LATITUDE,CAPTURE_TIME
3,-71.0954759,42.3695083,2020-05-31 21:06:09
3,-71.095457,42.3694903,2020-05-31 21:06:11
3,-71.0954359,42.3694722,2020-05-31 21:06:13
3,-71.0953908,42.3694558,2020-05-31 21:06:15
3,-71.09536,42.3694378,2020-05-31 21:06:17
3,-71.095372,42.3694075,2020-05-31 21:06:19
3,-71.0953521,42.3693891,2020-05-31 21:06:21
3,-71.0953105,42.3693642,2020-05-31 21:06:23
3,-71.0952584,42.3693428,2020-05-31 21:06:25
3,-71.0952319,42.3693256,2020-05-31 21:06:27
3,-71.0951978,42.3693021,2020-05-31 21:06:29
3,-71.0951818,42.3692765,2020-05-31 21:06:31
3,-71.0951507,42.3692593,2020-05-31 21:06:35
3,-71.0951394,42.3692449,2020-05-31 21:06:37
3,-71.0951271,42.3692163,2020-05-31 21:06:39
3,-71.0951105,42.3691943,2020-05-31 21:06:41
3,-71.0950969,42.3691468,2020-05-31 21:06:43
3,-71.0951023,42.3690911,2020-05-31 21:06:45
3,-71.0950377,42.3690869,2020-05-31 21:06:47
3,-71.0950139,42.3690268,2020-05-31 21:06:50
3,-71.0950112,42.3690131,2020-05-31 21:06:52
3,-71.0950021,42.3689946,2020-05-31 21:06:54
3,-71.094986,42.3689667,2020-05-31 21:06:56
3,-71.0949072,42.3689562,2020-05-31 21:06:58
3,-71.0948452,42.3689457,2020-05-31 21:07:00
3,-71.0947841,42.3689509,2020-05-31 21:07:10
3,-71.0947457,42.3689424,2020-05-31 21:07:12
3,-71.0946504,42.3689421,2020-05-31 21:07:20
3,-71.0946184,42.3689006,2020-05-31 21:07:22
3,-71.0946053,42.3688676,2020-05-31 21:07:24
3,-71.0945957,42.3688238,2020-05-31 21:07:26
3,-71.094604,42.368796,2020-05-31 21:07:28
3,-71.0946152,42.3687676,2020-05-31 21:07:30
3,-71.0946396,42.3687336,2020-05-31 21:07:32
3,-71.0946391,42.3687073,2020-05-31 21:07:34
3,-71.0946406,42.3686906,2020-05-31 21:07:36
3,-71.0946279,42.3686636,2020-05-31 21:07:42
3,-71.0946259,42.3686431,2020-05-31 21:07:45
3,-71.0946258,42.368597,2020-05-31 21:07:47
3,-71.0946418,42.36856,2020-05-31 21:07:49
3,-71.0946692,42.3685421,2020-05-31 21:07:51
3,-71.0946811,42.3685025,2020-05-31 21:07:53
3,-71.094719,42.3684844,2020-05-31 21:07:55
3,-71.0947338,42.3684523,2020-05-31 21:07:57
3,-71.0947502,42.3684256,2020-05-31 21:07:59
3,-71.0947878,42.3684,2020-05-31 21:08:02
3,-71.0948223,42.3683762,2020-05-31 21:08:04
3,-71.0948637,42.3683527,2020-05-31 21:08:06
3,-71.0948798,42.3683291,2020-05-31 21:08:08
3,-71.0948682,42.3682987,2020-05-31 21:08:10
3,-71.0948833,42.3682653,2020-05-31 21:08:12
3,-71.0949071,42.3682402,2020-05-31 21:08:14
3,-71.0949053,42.3682037,2020-05-31 21:08:16
3,-71.0949197,42.3681633,2020-05-31 21:08:18
3,-71.0949215,42.3681384,2020-05-31 21:08:20
3,-71.0949382,42.3681116,2020-05-31 21:08:22
3,-71.0949601,42.3680856,2020-05-31 21:08:27
3,-71.09499,42.3680474,2020-05-31 21:08:33
3,-71.0950226,42.3680268,2020-05-31 21:08:38
3,-71.0950924,42.3680198,2020-05-31 21:08:43
3,-71.0950132,42.3678429,2020-05-31 21:08:46
3,-71.0949798,42.3677979,2020-05-31 21:08:48
3,-71.0949565,42.3677468,2020-05-31 21:08:51
3,-71.0949262,42.3677093,2020-05-31 21:08:53
3,-71.0950179,42.367659,2020-05-31 21:09:02
3,-71.0950844,42.3676254,2020-05-31 21:09:04
3,-71.095156,42.3675576,2020-05-31 21:09:10
3,-71.0951529,42.367526,2020-05-31 21:09:13
3,-71.0951675,42.3675062,2020-05-31 21:09:15
3,-71.095305,42.3672377,2020-05-31 21:09:57
3,-71.0953371,42.3672408,2020-05-31 21:10:03
3,-71.094551,42.348758,2020-05-31 21:10:04
3,-71.094546,42.348758,2020-05-31 21:10:05
3,-71.094541,42.348758,2020-05-31 21:10:06
3,-71.094533,42.348758,2020-05-31 21:10:07
3,-71.094526,42.348758,2020-05-31 21:10:08
3,-71.094518,42.348758,2020-05-31 21:10:09
3,-71.094508,42.348758,2020-05-31 21:10:10
3,-71.094498,42.348759,2020-05-31 21:10:11
3,-71.094488,42.348759,2020-05-31 21:10:12
3,-71.094461,42.348756,2020-05-31 21:10:13
3,-71.09445,42.348756,2020-05-31 21:10:14
3,-71.094438,42.348756,2020-05-31 21:10:15
3,-71.094314,42.348751,2020-05-31 21:10:16
3,-71.094299,42.348745,2020-05-31 21:10:17
3,-71.094286,42.348736,2020-05-31 21:10:18
3,-71.094285,42.348736,2020-05-31 21:10:19
3,-71.094281,42.348736,2020-05-31 21:10:20
3,-71.094278,42.348736,2020-05-31 21:10:21
3,-71.094273,42.348736,2020-05-31 21:10:22
3,-71.094215,42.348738,2020-05-31 21:10:23
3,-71.094213,42.348738,2020-05-31 21:10:24
3,-71.094211,42.348738,2020-05-31 21:10:25
3,-71.09421,42.348738,2020-05-31 21:10:26
3,-71.094206,42.348735,2020-05-31 21:10:27
3,-71.094204,42.348733,2020-05-31 21:10:28
3,-71.094201,42.348729,2020-05-31 21:10:29
3,-71.094195,42.348726,2020-05-31 21:10:30
3,-71.094188,42.348723,2020-05-31 21:10:31
3,-71.094179,42.348719,2020-05-31 21:10:32
3,-71.094173,42.348716,2020-05-31 21:10:33
3,-71.094165,42.348713,2020-05-31 21:10:34
3,-71.094154,42.348711,2020-05-31 21:10:35
3,-71.094146,42.348708,2020-05-31 21:10:36
3,-71.094136,42.348706,2020-05-31 21:10:37
3,-71.094126,42.348705,2020-05-31 21:10:38
3,-71.094116,42.348703,2020-05-31 21:10:39
3,-71.094105,42.348703,2020-05-31 21:10:40
3,-71.094095,42.348701,2020-05-31 21:10:41
3,-71.094083,42.348701,2020-05-31 21:10:42
3,-71.094071,42.3487,2020-05-31 21:10:43
3,-71.094048,42.3487,2020-05-31 21:10:44
3,-71.094036,42.3487,2020-05-31 21:10:45
3,-71.094024,42.348698,2020-05-31 21:10:46
3,-71.094013,42.348696,2020-05-31 21:10:47
3,-71.093988,42.348693,2020-05-31 21:10:48
3,-71.093978,42.34869,2020-05-31 21:10:49
3,-71.093951,42.348686,2020-05-31 21:10:50
3,-71.093941,42.348683,2020-05-31 21:10:51
3,-71.093931,42.348681,2020-05-31 21:10:52
3,-71.093921,42.348678,2020-05-31 21:10:53
3,-71.093911,42.348674,2020-05-31 21:10:54
3,-71.093901,42.348671,2020-05-31 21:10:55
3,-71.09389,42.34867,2020-05-31 21:10:56
3,-71.093863,42.34867,2020-05-31 21:10:57
3,-71.093851,42.34867,2020-05-31 21:10:58
3,-71.093839,42.348668,2020-05-31 21:10:59
3,-71.093813,42.348666,2020-05-31 21:11:00
3,-71.093788,42.348664,2020-05-31 21:11:01
3,-71.093778,42.348663,2020-05-31 21:11:02
3,-71.093766,42.348663,2020-05-31 21:11:03
3,-71.093755,42.348663,2020-05-31 21:11:04
3,-71.093744,42.348663,2020-05-31 21:11:05
3,-71.093734,42.348663,2020-05-31 21:11:06
3,-71.093724,42.348663,2020-05-31 21:11:07
3,-71.093715,42.348663,2020-05-31 21:11:08
3,-71.093706,42.348664,2020-05-31 21:11:09
3,-71.093698,42.348666,2020-05-31 21:11:10
3,-71.09369,42.34867,2020-05-31 21:11:11
3,-71.093681,42.348671,2020-05-31 21:11:12
3,-71.093671,42.348674,2020-05-31 21:11:13
3,-71.093661,42.348676,2020-05-31 21:11:14
3,-71.093653,42.34868,2020-05-31 21:11:15
3,-71.093643,42.348683,2020-05-31 21:11:16
3,-71.093633,42.348685,2020-05-31 21:11:17
3,-71.093625,42.348686,2020-05-31 21:11:18
3,-71.093614,42.34869,2020-05-31 21:11:19
3,-71.093605,42.348691,2020-05-31 21:11:20
3,-71.093593,42.348694,2020-05-31 21:11:21
3,-71.093583,42.348698,2020-05-31 21:11:22
3,-71.093571,42.348701,2020-05-31 21:11:23
3,-71.093548,42.348708,2020-05-31 21:11:24
3,-71.093526,42.348718,2020-05-31 21:11:25
3,-71.093503,42.348728,2020-05-31 21:11:26
3,-71.093478,42.348739,2020-05-31 21:11:27
3,-71.093454,42.348751,2020-05-31 21:11:28
3,-71.09343,42.348763,2020-05-31 21:11:29
3,-71.093404,42.348773,2020-05-31 21:11:30
3,-71.09338,42.348783,2020-05-31 21:11:31
3,-71.093354,42.348791,2020-05-31 21:11:32
3,-71.093329,42.348803,2020-05-31 21:11:33
3,-71.093206,42.348851,2020-05-31 21:11:34
3,-71.093173,42.348858,2020-05-31 21:11:35
3,-71.093171,42.348858,2020-05-31 21:11:36
3,-71.093168,42.348858,2020-05-31 21:11:37
3,-71.093163,42.348858,2020-05-31 21:11:38
3,-71.093158,42.348858,2020-05-31 21:11:39
3,-71.093151,42.34886,2020-05-31 21:11:40
3,-71.093145,42.348861,2020-05-31 21:11:41
3,-71.093136,42.348863,2020-05-31 21:11:42
3,-71.093128,42.348866,2020-05-31 21:11:43
3,-71.09312,42.34887,2020-05-31 21:11:44
3,-71.093109,42.348871,2020-05-31 21:11:45
3,-71.0931,42.348875,2020-05-31 21:11:46
3,-71.093088,42.348878,2020-05-31 21:11:47
3,-71.093078,42.348878,2020-05-31 21:11:48
3,-71.093068,42.348878,2020-05-31 21:11:49
3,-71.093045,42.34887,2020-05-31 21:11:50
3,-71.093035,42.348866,2020-05-31 21:11:51
3,-71.093011,42.348853,2020-05-31 21:11:52
3,-71.0953553,42.3674769,2020-05-31 21:12:01
3,-71.092863,42.348808,2020-05-31 21:12:02
3,-71.092851,42.348806,2020-05-31 21:12:03
3,-71.092841,42.348803,2020-05-31 21:12:04
3,-71.092829,42.348801,2020-05-31 21:12:05
3,-71.092818,42.348799,2020-05-31 21:12:06
3,-71.092806,42.348798,2020-05-31 21:12:07
3,-71.092781,42.348796,2020-05-31 21:12:08
3,-71.092769,42.348795,2020-05-31 21:12:09
3,-71.092758,42.348793,2020-05-31 21:12:10
3,-71.092746,42.348791,2020-05-31 21:12:11
3,-71.092733,42.34879,2020-05-31 21:12:12
3,-71.092721,42.348788,2020-05-31 21:12:13
3,-71.092711,42.348786,2020-05-31 21:12:14
3,-71.0927,42.348784,2020-05-31 21:12:15
3,-71.092688,42.348783,2020-05-31 21:12:16
3,-71.092678,42.348781,2020-05-31 21:12:17
3,-71.092666,42.348781,2020-05-31 21:12:18
3,-71.092654,42.34878,2020-05-31 21:12:19
3,-71.09263,42.34878,2020-05-31 21:12:20
3,-71.092619,42.348778,2020-05-31 21:12:21
3,-71.09261,42.348778,2020-05-31 21:12:22
3,-71.092599,42.348776,2020-05-31 21:12:23
3,-71.092591,42.348774,2020-05-31 21:12:24
3,-71.092581,42.348773,2020-05-31 21:12:25
3,-71.092573,42.348771,2020-05-31 21:12:26
3,-71.092563,42.34877,2020-05-31 21:12:27
3,-71.092551,42.34877,2020-05-31 21:12:28
3,-71.092541,42.34877,2020-05-31 21:12:29
3,-71.092531,42.34877,2020-05-31 21:12:30
3,-71.092521,42.34877,2020-05-31 21:12:31
3,-71.092509,42.348768,2020-05-31 21:12:32
3,-71.092486,42.348765,2020-05-31 21:12:33
3,-71.092461,42.348759,2020-05-31 21:12:34
3,-71.092436,42.348758,2020-05-31 21:12:35
3,-71.092425,42.348758,2020-05-31 21:12:36
3,-71.0924,42.348759,2020-05-31 21:12:37
3,-71.092388,42.348763,2020-05-31 21:12:38
3,-71.092376,42.348765,2020-05-31 21:12:39
3,-71.092351,42.348766,2020-05-31 21:12:40
3,-71.092326,42.348768,2020-05-31 21:12:41
3,-71.092298,42.348768,2020-05-31 21:12:42
3,-71.09227,42.348765,2020-05-31 21:12:43
3,-71.092243,42.348763,2020-05-31 21:12:44
3,-71.092216,42.348761,2020-05-31 21:12:45
3,-71.092204,42.348759,2020-05-31 21:12:46
3,-71.09218,42.348759,2020-05-31 21:12:47
3,-71.092168,42.348759,2020-05-31 21:12:48
3,-71.092143,42.348759,2020-05-31 21:12:49
3,-71.092131,42.348759,2020-05-31 21:12:50
3,-71.09212,42.348759,2020-05-31 21:12:51
3,-71.092093,42.348761,2020-05-31 21:12:52
3,-71.092081,42.348763,2020-05-31 21:12:53
3,-71.092069,42.348763,2020-05-31 21:12:54
3,-71.092044,42.348765,2020-05-31 21:12:55
3,-71.092034,42.348765,2020-05-31 21:12:56
3,-71.092023,42.348765,2020-05-31 21:12:57
3,-71.092013,42.348765,2020-05-31 21:12:58
3,-71.092003,42.348765,2020-05-31 21:12:59
3,-71.091991,42.348766,2020-05-31 21:13:00
3,-71.091966,42.348768,2020-05-31 21:13:01
3,-71.091954,42.348768,2020-05-31 21:13:02
3,-71.091945,42.34877,2020-05-31 21:13:03
3,-71.091933,42.34877,2020-05-31 21:13:04
3,-71.091813,42.348786,2020-05-31 21:13:05
3,-71.091811,42.348786,2020-05-31 21:13:06
3,-71.091808,42.348786,2020-05-31 21:13:07
3,-71.091808,42.348786,2020-05-31 21:13:08
3,-71.091808,42.348786,2020-05-31 21:13:09
3,-71.091808,42.348786,2020-05-31 21:13:10
3,-71.091806,42.348786,2020-05-31 21:13:11
3,-71.091806,42.348786,2020-05-31 21:13:12
3,-71.091806,42.348786,2020-05-31 21:13:13
3,-71.091806,42.348786,2020-05-31 21:13:14
3,-71.091806,42.348786,2020-05-31 21:13:15
3,-71.091805,42.348788,2020-05-31 21:13:16
3,-71.091805,42.348788,2020-05-31 21:13:17
3,-71.091805,42.348788,2020-05-31 21:13:18
3,-71.091803,42.348788,2020-05-31 21:13:19
3,-71.091803,42.348788,2020-05-31 21:13:20
3,-71.091801,42.348788,2020-05-31 21:13:21
3,-71.0918,42.348788,2020-05-31 21:13:22
3,-71.0918,42.348788,2020-05-31 21:13:23
3,-71.091798,42.348788,2020-05-31 21:13:24
3,-71.091798,42.348788,2020-05-31 21:13:25
3,-71.091796,42.348788,2020-05-31 21:13:26
3,-71.091796,42.348788,2020-05-31 21:13:27
3,-71.091795,42.348788,2020-05-31 21:13:28
3,-71.091793,42.348788,2020-05-31 21:13:29
3,-71.091793,42.348788,2020-05-31 21:13:30
3,-71.091791,42.348788,2020-05-31 21:13:31
3,-71.091791,42.348788,2020-05-31 21:13:32
3,-71.09179,42.348788,2020-05-31 21:13:33
3,-71.091788,42.348788,2020-05-31 21:13:34
3,-71.091788,42.348788,2020-05-31 21:13:35
3,-71.091786,42.348788,2020-05-31 21:13:36
3,-71.091786,42.348788,2020-05-31 21:13:37
3,-71.091785,42.348788,2020-05-31 21:13:38
3,-71.091785,42.34879,2020-05-31 21:13:39
3,-71.091783,42.34879,2020-05-31 21:13:40
3,-71.091783,42.34879,2020-05-31 21:13:41
3,-71.091783,42.34879,2020-05-31 21:13:42
3,-71.091783,42.34879,2020-05-31 21:13:43
3,-71.091776,42.348791,2020-05-31 21:13:44
3,-71.091776,42.348793,2020-05-31 21:13:45
3,-71.091776,42.348793,2020-05-31 21:13:46
3,-71.091776,42.348793,2020-05-31 21:13:47
3,-71.091776,42.348793,2020-05-31 21:13:48
3,-71.091774,42.348793,2020-05-31 21:13:49
3,-71.091774,42.348793,2020-05-31 21:13:50
3,-71.091774,42.348793,2020-05-31 21:13:51
3,-71.091774,42.348793,2020-05-31 21:13:52
3,-71.091773,42.348793,2020-05-31 21:13:53
3,-71.091768,42.348795,2020-05-31 21:13:54
3,-71.091763,42.348795,2020-05-31 21:13:55
3,-71.091754,42.348796,2020-05-31 21:13:56
3,-71.091748,42.348796,2020-05-31 21:13:57
3,-71.09174,42.348798,2020-05-31 21:13:58
3,-71.091731,42.348798,2020-05-31 21:13:59
3,-71.09172,42.348798,2020-05-31 21:14:00
3,-71.091708,42.348798,2020-05-31 21:14:01
3,-71.091683,42.348798,2020-05-31 21:14:02
3,-71.091671,42.348798,2020-05-31 21:14:03
3,-71.091659,42.348798,2020-05-31 21:14:04
3,-71.091635,42.348798,2020-05-31 21:14:05
3,-71.091623,42.348799,2020-05-31 21:14:06
3,-71.091598,42.348799,2020-05-31 21:14:07
3,-71.091483,42.348801,2020-05-31 21:14:08
3,-71.091481,42.348801,2020-05-31 21:14:09
3,-71.091476,42.348801,2020-05-31 21:14:10
3,-71.091471,42.348801,2020-05-31 21:14:11
3,-71.091465,42.348799,2020-05-31 21:14:12
3,-71.091458,42.348799,2020-05-31 21:14:13
3,-71.091453,42.348798,2020-05-31 21:14:14
3,-71.091445,42.348798,2020-05-31 21:14:15
3,-71.091436,42.348798,2020-05-31 21:14:16
3,-71.091428,42.348798,2020-05-31 21:14:17
3,-71.09142,42.348796,2020-05-31 21:14:18
3,-71.09141,42.348796,2020-05-31 21:14:19
3,-71.091316,42.348808,2020-05-31 21:14:20
3,-71.091314,42.348808,2020-05-31 21:14:21
3,-71.091269,42.348811,2020-05-31 21:14:22
3,-71.091268,42.348811,2020-05-31 21:14:23
3,-71.091266,42.348813,2020-05-31 21:14:24
3,-71.09126,42.348813,2020-05-31 21:14:25
3,-71.091249,42.348815,2020-05-31 21:14:26
3,-71.09124,42.348815,2020-05-31 21:14:27
3,-71.091231,42.348815,2020-05-31 21:14:28
3,-71.091221,42.348815,2020-05-31 21:14:29
3,-71.09121,42.348816,2020-05-31 21:14:30
3,-71.091199,42.348818,2020-05-31 21:14:31
3,-71.091191,42.348821,2020-05-31 21:14:32
3,-71.09119,42.348821,2020-05-31 21:14:33
3,-71.09118,42.348823,2020-05-31 21:14:34
3,-71.09117,42.348823,2020-05-31 21:14:35
3,-71.09116,42.348825,2020-05-31 21:14:36
3,-71.091148,42.348821,2020-05-31 21:14:37
3,-71.091138,42.348819,2020-05-31 21:14:38
3,-71.091126,42.348818,2020-05-31 21:14:39
3,-71.0911,42.348816,2020-05-31 21:14:40
3,-71.091089,42.348815,2020-05-31 21:14:41
3,-71.091066,42.348806,2020-05-31 21:14:42
3,-71.091056,42.348803,2020-05-31 21:14:43
3,-71.091046,42.348798,2020-05-31 21:14:44
3,-71.091045,42.348798,2020-05-31 21:14:45
3,-71.091043,42.348796,2020-05-31 21:14:46
3,-71.091023,42.348788,2020-05-31 21:14:47
3,-71.091013,42.348783,2020-05-31 21:14:48
3,-71.090991,42.34877,2020-05-31 21:14:49
3,-71.090968,42.348756,2020-05-31 21:14:50
3,-71.090946,42.348745,2020-05-31 21:14:51
3,-71.090923,42.348733,2020-05-31 21:14:52
3,-71.090901,42.348723,2020-05-31 21:14:53
3,-71.09088,42.348715,2020-05-31 21:14:54
3,-71.090871,42.348711,2020-05-31 21:14:55
3,-71.090861,42.348708,2020-05-31 21:14:56
3,-71.090853,42.348705,2020-05-31 21:14:57
3,-71.090843,42.3487,2020-05-31 21:14:58
3,-71.090833,42.348696,2020-05-31 21:14:59
3,-71.090823,42.348693,2020-05-31 21:15:00
3,-71.090823,42.348691,2020-05-31 21:15:01
3,-71.090813,42.348688,2020-05-31 21:15:02
3,-71.090678,42.348649,2020-05-31 21:15:03
3,-71.090648,42.348648,2020-05-31 21:15:04
3,-71.090624,42.348649,2020-05-31 21:15:05
3,-71.090623,42.348649,2020-05-31 21:15:06
3,-71.09062,42.348651,2020-05-31 21:15:07
3,-71.090615,42.348651,2020-05-31 21:15:08
3,-71.09061,42.348653,2020-05-31 21:15:09
3,-71.090601,42.348655,2020-05-31 21:15:10
3,-71.090595,42.348658,2020-05-31 21:15:11
3,-71.090586,42.348663,2020-05-31 21:15:12
3,-71.090578,42.348666,2020-05-31 21:15:13
3,-71.090555,42.348674,2020-05-31 21:15:14
3,-71.090545,42.348678,2020-05-31 21:15:15
3,-71.090521,42.348686,2020-05-31 21:15:16
3,-71.090509,42.348691,2020-05-31 21:15:17
3,-71.090488,42.348701,2020-05-31 21:15:18
3,-71.090466,42.348709,2020-05-31 21:15:19
3,-71.090455,42.348713,2020-05-31 21:15:20
3,-71.090428,42.348723,2020-05-31 21:15:21
3,-71.090403,42.348731,2020-05-31 21:15:22
3,-71.090378,42.348735,2020-05-31 21:15:23
3,-71.090368,42.348738,2020-05-31 21:15:24
3,-71.090356,42.348739,2020-05-31 21:15:25
3,-71.090344,42.348743,2020-05-31 21:15:26
3,-71.090333,42.348743,2020-05-31 21:15:27
3,-71.090306,42.348739,2020-05-31 21:15:28
3,-71.090295,42.348738,2020-05-31 21:15:29
3,-71.090271,42.348733,2020-05-31 21:15:30
3,-71.090261,42.348733,2020-05-31 21:15:31
3,-71.09025,42.348731,2020-05-31 21:15:32
3,-71.090238,42.348733,2020-05-31 21:15:33
3,-71.090215,42.348738,2020-05-31 21:15:34
3,-71.090203,42.348739,2020-05-31 21:15:35
3,-71.090191,42.348743,2020-05-31 21:15:36
3,-71.090168,42.348748,2020-05-31 21:15:37
3,-71.090156,42.348751,2020-05-31 21:15:38
3,-71.090145,42.348751,2020-05-31 21:15:39
3,-71.090133,42.348751,2020-05-31 21:15:40
3,-71.090123,42.348751,2020-05-31 21:15:41
3,-71.090113,42.34875,2020-05-31 21:15:42
3,-71.090103,42.348748,2020-05-31 21:15:43
3,-71.090093,42.348745,2020-05-31 21:15:44
3,-71.090071,42.348736,2020-05-31 21:15:45
3,-71.090063,42.348731,2020-05-31 21:15:46
3,-71.090053,42.348729,2020-05-31 21:15:47
3,-71.090041,42.348729,2020-05-31 21:15:48
3,-71.090029,42.348731,2020-05-31 21:15:49
3,-71.090004,42.348731,2020-05-31 21:15:50
3,-71.089993,42.348731,2020-05-31 21:15:51
3,-71.089981,42.348729,2020-05-31 21:15:52
3,-71.089956,42.348729,2020-05-31 21:15:53
3,-71.089931,42.348733,2020-05-31 21:15:54
3,-71.089906,42.348735,2020-05-31 21:15:55
3,-71.089894,42.348736,2020-05-31 21:15:56
3,-71.08987,42.348738,2020-05-31 21:15:57
3,-71.089844,42.348738,2020-05-31 21:15:58
3,-71.089723,42.348741,2020-05-31 21:15:59
3,-71.089721,42.348741,2020-05-31 21:16:00
3,-71.089718,42.348739,2020-05-31 21:16:01
3,-71.089716,42.348736,2020-05-31 21:16:02
3,-71.089711,42.348733,2020-05-31 21:16:03
3,-71.089706,42.348729,2020-05-31 21:16:04
3,-71.089631,42.348711,2020-05-31 21:16:05
3,-71.08963,42.348713,2020-05-31 21:16:06
3,-71.089626,42.348715,2020-05-31 21:16:07
3,-71.089588,42.348728,2020-05-31 21:16:08
3,-71.089586,42.348728,2020-05-31 21:16:09
3,-71.089541,42.348748,2020-05-31 21:16:10
3,-71.08954,42.34875,2020-05-31 21:16:11
3,-71.089536,42.34875,2020-05-31 21:16:12
3,-71.089531,42.348751,2020-05-31 21:16:13
3,-71.089476,42.34877,2020-05-31 21:16:14
3,-71.089454,42.348759,2020-05-31 21:16:15
3,-71.089453,42.348759,2020-05-31 21:16:16
3,-71.089416,42.348765,2020-05-31 21:16:17
3,-71.089384,42.348791,2020-05-31 21:16:18
3,-71.089365,42.348799,2020-05-31 21:16:19
3,-71.089348,42.348801,2020-05-31 21:16:20
3,-71.089346,42.348801,2020-05-31 21:16:21
3,-71.089344,42.348799,2020-05-31 21:16:22
3,-71.089339,42.348798,2020-05-31 21:16:23
3,-71.089334,42.348796,2020-05-31 21:16:24
3,-71.08933,42.348795,2020-05-31 21:16:25
3,-71.089324,42.348791,2020-05-31 21:16:26
3,-71.089318,42.348788,2020-05-31 21:16:27
3,-71.089311,42.348784,2020-05-31 21:16:28
3,-71.089303,42.348781,2020-05-31 21:16:29
3,-71.089294,42.348781,2020-05-31 21:16:30
3,-71.089285,42.34878,2020-05-31 21:16:31
3,-71.089274,42.348776,2020-05-31 21:16:32
3,-71.089263,42.348776,2020-05-31 21:16:33
3,-71.089126,42.348786,2020-05-31 21:16:34
3,-71.089103,42.348786,2020-05-31 21:16:35
3,-71.089083,42.348791,2020-05-31 21:16:36
3,-71.089081,42.348791,2020-05-31 21:16:37
3,-71.089078,42.34879,2020-05-31 21:16:38
3,-71.089073,42.348786,2020-05-31 21:16:39
3,-71.089066,42.348784,2020-05-31 21:16:40
3,-71.089061,42.348781,2020-05-31 21:16:41
3,-71.089053,42.34878,2020-05-31 21:16:42
3,-71.089044,42.34878,2020-05-31 21:16:43
3,-71.089036,42.348778,2020-05-31 21:16:44
3,-71.089025,42.348778,2020-05-31 21:16:45
3,-71.089014,42.348778,2020-05-31 21:16:46
3,-71.089003,42.348778,2020-05-31 21:16:47
3,-71.088991,42.348778,2020-05-31 21:16:48
3,-71.08898,42.348776,2020-05-31 21:16:49
3,-71.088955,42.348774,2020-05-31 21:16:50
3,-71.088926,42.348774,2020-05-31 21:16:51
3,-71.088901,42.348778,2020-05-31 21:16:52
3,-71.088876,42.34878,2020-05-31 21:16:53
3,-71.088865,42.348781,2020-05-31 21:16:54
3,-71.08884,42.34878,2020-05-31 21:16:55
3,-71.088815,42.34878,2020-05-31 21:16:56
3,-71.088695,42.348778,2020-05-31 21:16:57
3,-71.088693,42.348778,2020-05-31 21:16:58
3,-71.08869,42.34878,2020-05-31 21:16:59
3,-71.088683,42.34878,2020-05-31 21:17:00
3,-71.088683,42.34878,2020-05-31 21:17:01
3,-71.088683,42.34878,2020-05-31 21:17:02
3,-71.088683,42.34878,2020-05-31 21:17:03
3,-71.088681,42.34878,2020-05-31 21:17:04
3,-71.088681,42.34878,2020-05-31 21:17:05
3,-71.08868,42.34878,2020-05-31 21:17:06
3,-71.08868,42.34878,2020-05-31 21:17:07
3,-71.088678,42.34878,2020-05-31 21:17:08
3,-71.088678,42.348781,2020-05-31 21:17:09
3,-71.088676,42.348781,2020-05-31 21:17:10
3,-71.088676,42.348781,2020-05-31 21:17:11
3,-71.088674,42.348781,2020-05-31 21:17:12
3,-71.088674,42.348783,2020-05-31 21:17:13
3,-71.088673,42.348783,2020-05-31 21:17:14
3,-71.088673,42.348783,2020-05-31 21:17:15
3,-71.088654,42.348795,2020-05-31 21:17:16
3,-71.088646,42.348799,2020-05-31 21:17:17
3,-71.088638,42.348804,2020-05-31 21:17:18
3,-71.08863,42.34881,2020-05-31 21:17:19
3,-71.08862,42.348815,2020-05-31 21:17:20
3,-71.088599,42.348826,2020-05-31 21:17:21
3,-71.08859,42.348831,2020-05-31 21:17:22
3,-71.08857,42.348841,2020-05-31 21:17:23
3,-71.088559,42.348844,2020-05-31 21:17:24
3,-71.088551,42.348849,2020-05-31 21:17:25
3,-71.088528,42.348856,2020-05-31 21:17:26
3,-71.088518,42.34886,2020-05-31 21:17:27
3,-71.088508,42.348861,2020-05-31 21:17:28
3,-71.088496,42.348864,2020-05-31 21:17:29
3,-71.088484,42.348868,2020-05-31 21:17:30
3,-71.08846,42.348876,2020-05-31 21:17:31
3,-71.088436,42.348883,2020-05-31 21:17:32
3,-71.088131,42.34896,2020-05-31 21:17:44
3,-71.08813,42.348961,2020-05-31 21:17:45
3,-71.088126,42.348961,2020-05-31 21:17:46
3,-71.088075,42.34897,2020-05-31 21:17:47
3,-71.088073,42.34897,2020-05-31 21:17:48
3,-71.08807,42.348971,2020-05-31 21:17:49
3,-71.088065,42.348973,2020-05-31 21:17:50
3,-71.088058,42.348974,2020-05-31 21:17:51
3,-71.088051,42.348978,2020-05-31 21:17:52
3,-71.088045,42.348979,2020-05-31 21:17:53
3,-71.088036,42.348983,2020-05-31 21:17:54
3,-71.088028,42.348986,2020-05-31 21:17:55
3,-71.087926,42.34903,2020-05-31 21:17:56
3,-71.087924,42.34903,2020-05-31 21:17:57
3,-71.087921,42.349028,2020-05-31 21:17:58
3,-71.087916,42.34903,2020-05-31 21:17:59
3,-71.087913,42.349031,2020-05-31 21:18:00
3,-71.087906,42.349033,2020-05-31 21:18:01
3,-71.087901,42.349036,2020-05-31 21:18:02
3,-71.087901,42.349036,2020-05-31 21:18:03
